title:"Real-Time Physiological Correction Ratio between Fluorescence and Chlorophyll-a Dataset"
summary:"Dataset containing the climatological physiological correction ratio between fluorescence and chlorophyll-a, at global scale and on a regular 1�x1� grid."
institution:"Sorbonne Universite/CNRS"
source:"SOCA-based climatologies of fluorescence and light (Sauzede et al., 2016; Renosh et al., 2023; Sauzede et al., 2025)"
-48,-167,3.7800901771106936,0.46363177872080447
-48,-166,3.843236366383392,0.538933677098675
-48,-165,3.8801886263686063,0.5469806466261813
-48,-164,3.928317987450925,0.5471897496683347
-48,-163,3.9754090468929006,0.4984154586237285
-48,-162,4.065451785438367,0.5242507780696744
-48,-161,4.186073878378991,0.604687720206968
-48,-160,4.270224413792654,0.6759148809246462
-48,-159,4.311549646762368,0.6914434783690361
-48,-158,4.289385988948697,0.6914866375285933
-48,-157,4.308022919948254,0.6797102625766193
-48,-156,4.289739311841369,0.6368143101713991
-48,-155,4.327609317962506,0.6456933395195507
-48,-154,4.390513870957681,0.6904288054672766
-48,-153,4.443007810835437,0.7170737388896229
-48,-152,4.509740248076636,0.762021440150434
-48,-151,4.578779838351162,0.7981321720265544
-48,-150,4.558455535467842,0.8292645661235691
-48,-149,4.537155701521004,0.8212733857218815
-48,-148,4.568073033802265,0.7969856641595214
-48,-147,4.58643888508833,0.7777863247329998
-48,-146,4.619552483027254,0.7474129134383332
-48,-145,4.627693591081549,0.7615339012846869
-48,-144,4.6811920892314145,0.7828986955481358
-48,-143,4.759699885896407,0.7539248627396342
-48,-142,4.80048469087646,0.7541013248107482
-48,-141,4.779089276756144,0.7355115407913208
-48,-140,4.739738139833428,0.7169719918143758
-48,-139,4.744476553027381,0.7091640741627508
-48,-138,4.775926208149957,0.6839447385356076
-48,-137,4.7650484887382625,0.6533833341761203
-48,-136,4.756182167229484,0.6588597275671906
-48,-135,4.780691529825037,0.6816335091797996
-48,-134,4.75624625296324,0.684780682337764
-48,-133,4.811126365563282,0.7670961758502521
-48,-132,4.826581973955474,0.623135510964429
-48,-131,4.925654857968056,0.7909078672622866
-48,-130,4.8691360333963285,0.6753662995027088
-48,-129,4.879320615837611,0.7233369154161885
-48,-128,4.8552960878310465,0.6450064290607759
-48,-127,4.8726413853275075,0.6470046760167558
-48,-126,4.850909539015692,0.6436104613353302
-48,-125,4.842037368321069,0.6776389719029651
-48,-124,4.813408173628381,0.6719506357336664
-48,-123,4.800755389860926,0.6568664792919214
-48,-122,4.821039688300663,0.6094767960239905
-48,-121,4.849685620678655,0.609608042810535
-48,-120,4.873767074552535,0.5931963305637022
-48,-119,4.897282485761558,0.5805166287373957
-48,-118,4.93632962027755,0.5743803300811257
-48,-117,4.900308871035293,0.5643536007821821
-48,-116,4.8561992709465605,0.5807266650387193
-48,-115,4.8566098646981,0.5909843167284947
-48,-114,4.934712153565608,0.6434754167665894
-48,-113,5.002556441373764,0.6948880584467485
-48,-112,5.0674056881639595,0.6954348936397798
-48,-111,5.097855668700868,0.6327563992208525
-48,-110,5.133334998115675,0.5896001507644772
-48,-109,5.230796768709056,0.6125157425412444
-48,-108,5.207052519777701,0.5657395438823607
-48,-107,5.152634563626521,0.5673764272644481
-48,-106,5.154953317920503,0.5643713256589027
-48,-105,5.1985286365066505,0.5592739600334296
-48,-104,5.246985036990125,0.5536292801727668
-48,-103,5.217860042048452,0.5419269558212778
-48,-102,5.1691305977229645,0.5569287733121113
-48,-101,5.13420175429296,0.5427405746084816
-48,-100,5.072562431636408,0.5559194599962051
-48,-99,5.081833039381785,0.566254263470278
-48,-98,5.166692042333889,0.554493282604122
-48,-97,5.227673673599881,0.5737248305184166
-48,-96,5.246302946885395,0.5772663671591272
-48,-95,5.21216554547815,0.5447404617772833
-48,-94,5.1613487069216415,0.5116399531234747
-48,-93,5.1611832319297015,0.4989407115931473
-48,-92,5.120708316888026,0.4592539153060209
-48,-91,5.123742164463769,0.427974169919978
-48,-90,5.1229721605076755,0.4533894601369466
-48,-89,5.087061487232152,0.4689842460477005
-48,-88,5.054272885163419,0.48195184127319424
-48,-87,5.068695740747408,0.4340284611030685
-48,-86,5.0673685870378975,0.4129589056842524
-48,-85,5.08097034160906,0.38716746100819566
-48,-84,5.14326164806358,0.3845577659287339
-48,-83,5.24496236653013,0.3881331532727045
-48,-82,5.217183356904249,0.3582141474708038
-48,-81,5.009115208641544,0.3861942730191931
-48,-80,4.474272477990694,0.48228298291637706
-48,-79,3.703895638557712,0.5575864229905745
-48,-78,2.8661767125375945,0.4858043030552288
-48,-77,2.0415652312363726,0.3355919652369495
-48,-76,1.6773484172365467,0.31516719539489374
-48,-75,1.6773484172365467,0.31516719539489374
-48,-74,1.6773484172365467,0.31516719539489374
-48,-73,,
-48,-72,,
-48,-71,,
-48,-70,,
-48,-69,,
-48,-68,,
-48,-67,3.2370139093402854,0.6589845490436927
-48,-66,3.632433387156856,0.6770747337684865
-48,-65,3.632433387156856,0.6770747337684865
-48,-64,3.632433387156856,0.6770747337684865
-48,-63,3.632433387156856,0.6770747337684865
-48,-62,3.632433387156856,0.6770747337684865
-48,-61,3.632433387156856,0.6770747337684865
-48,-60,3.632433387156856,0.6770747337684865
-48,-59,3.632433387156856,0.6770747337684865
-48,-58,3.6732734788653914,0.6173916169899905
-48,-57,3.6669433992365223,0.5887012861770884
-48,-56,3.6140424093794423,0.5513107193424711
-48,-55,3.44186532265776,0.5433262128624112
-48,-54,3.2953800759216327,0.6042171328170327
-48,-53,3.234157434901546,0.6204081628563863
-48,-52,3.11524249968334,0.661072189559858
-48,-51,3.008764996967184,0.7079396797718884
-48,-50,3.0332980246477255,0.7806393207671224
-48,-49,3.124023154769865,0.8587356221361246
-48,-48,3.2285824695928715,0.9424636707041629
-48,-47,3.4331657171874026,0.7734445460465602
-48,-46,3.5454500984329806,0.6676989027968929
-48,-45,3.5512682088944336,0.6067931745118175
-48,-44,3.5662665472922725,0.6831470790311971
-48,-43,3.632766908705576,0.7447805915834224
-48,-42,3.687804750913828,0.741067976999347
-48,-41,3.6145857700898105,0.7045063833337758
-48,-40,3.5595945767537533,0.6534350921227834
-48,-39,3.607279123213956,0.587701541604554
-48,-38,3.7475207669960766,0.6289564654273394
-48,-37,3.7737635055863223,0.6935747327699837
-48,-36,3.961312949390311,0.693110360748888
-48,-35,4.09808457237531,0.6045823140206437
-48,-34,4.092605975508997,0.5421806532493803
-48,-33,4.107984779226827,0.5168229507642079
-48,-32,4.179188641239252,0.563632306057847
-48,-31,4.27476670947277,0.566842455505814
-48,-30,4.333495602292641,0.5312636619493526
-48,-29,4.376716923399481,0.5479890027425286
-48,-28,4.379185285745392,0.5604053396643089
-48,-27,4.373695631497712,0.5012637915327344
-48,-26,4.386895975504591,0.4354629379564205
-48,-25,4.400394802318228,0.4747218177301564
-48,-24,4.455103034843039,0.531984954651193
-48,-23,4.527921925188736,0.5257811511663345
-48,-22,4.625450477627268,0.5193905017563537
-48,-21,4.591350780623932,0.5002185918394252
-48,-20,4.53852368180756,0.5280290228943255
-48,-19,4.544260137429097,0.5559129868940867
-48,-18,4.575777507511564,0.5565483096097708
-48,-17,4.623661455824358,0.5373627415200369
-48,-16,4.6088385153641775,0.4798783908101348
-48,-15,4.63817248544901,0.5129666671072102
-48,-14,4.675311926087166,0.5131286117892505
-48,-13,4.7279875794423285,0.4786437778903043
-48,-12,4.74385823218055,0.48346126995298616
-48,-11,4.682137385488868,0.5078730174170584
-48,-10,4.574943383641922,0.4736459607479178
-48,-9,4.447048463958634,0.46281382391844206
-48,-8,4.344578698644419,0.5236026512965456
-48,-7,4.333067466284179,0.5188451593944784
-48,-6,4.38436210647131,0.481138847072574
-48,-5,4.551538370340758,0.4725479626845584
-48,-4,4.706233525010672,0.4818353104700061
-48,-3,4.818145036422899,0.49651956861007673
-48,-2,4.85512871825398,0.45174114985538216
-48,-1,4.933067985402257,0.4268600282368826
-48,0,5.0428836790061125,0.43774957324966457
-48,1,5.205000892702394,1.1015303986461629
-48,2,5.013366649569081,0.6452134121758863
-48,3,4.954684993574602,0.5688922100656402
-48,4,4.9326274450831775,0.5805715983393476
-48,5,4.960610547149879,0.6083782630743385
-48,6,4.951679258553248,0.6063660928309399
-48,7,4.927532463053925,0.6084351358624481
-48,8,4.945465243504266,0.5741121521031202
-48,9,4.965222275826358,0.5936010453094804
-48,10,4.9322678382210965,0.6510294701652206
-48,11,4.977649233825369,0.6807436525438999
-48,12,4.98874524907062,0.6524811112111506
-48,13,4.98150599320247,0.6336161875545676
-48,14,5.078686367080662,0.5999581992250808
-48,15,5.19979301932909,0.5963681225088774
-48,16,5.224050558223792,0.5698362944910838
-48,17,5.096720191776013,0.5403404687010083
-48,18,5.020490928831508,0.5338062677674987
-48,19,4.97926720010089,0.5494837774363394
-48,20,4.954365953738441,0.5636976034640367
-48,21,4.965157386911428,0.5694870281189414
-48,22,4.972197588369604,0.5641668219452621
-48,23,5.020098713145437,0.5642714989076223
-48,24,4.931373537781848,0.5550126912964228
-48,25,4.8835704916934235,0.5966711048531896
-48,26,4.8856406955257645,0.5955423468987754
-48,27,4.9704598608750885,0.6136868473116933
-48,28,4.9541772495775565,0.5727015655967255
-48,29,4.974346623465553,0.568239261259945
-48,30,5.03025363435679,0.5448452924328077
-48,31,5.152442831641524,0.5429852543230114
-48,32,5.151821583079629,0.520077379760975
-48,33,5.084095725510313,0.5269380345257174
-48,34,4.993257951591961,0.49620178197799736
-48,35,4.940098465750622,0.48839436138922554
-48,36,4.969683898823663,0.5413958776886171
-48,37,5.021618899963428,0.5655463800440385
-48,38,5.026254566777931,0.5776093192206138
-48,39,4.983340960223996,0.5606782381147385
-48,40,4.976173377696352,0.5981976652344562
-48,41,5.040999201519256,0.5719433477028116
-48,42,5.066690682551164,0.5435048947501975
-48,43,5.100558924212007,0.561720383016132
-48,44,5.091678161921774,0.5283503226462131
-48,45,5.128740532209841,0.5640881874601121
-48,46,5.104012318515854,0.5633865952549729
-48,47,5.092733621527378,0.56525111750372
-48,48,5.097643188914502,0.5292362796715113
-48,49,5.102939441469339,0.5337337885643926
-48,50,5.13760739610946,0.5923850326414579
-48,51,5.155760926034201,0.6412535308340758
-48,52,5.1622004236001535,0.6814384262889628
-48,53,5.155024664530275,0.6572513806312166
-48,54,5.069629100629332,0.63210524994962
-48,55,5.00386629536985,0.6801397257453545
-48,56,4.969377537239973,0.7541698009660183
-48,57,4.979785533161415,0.7237494060333804
-48,58,5.01666818949859,0.6930206999099138
-48,59,5.003431287389088,0.632756910251383
-48,60,5.051014670825095,0.6646449127253223
-48,61,5.095447812731798,0.7041869678551782
-48,62,5.041469384936244,0.6753408848645104
-48,63,4.969546728493666,0.6394379338160516
-48,64,4.933156720205604,0.6488182991233827
-48,65,4.949671117625515,0.5794810518512045
-48,66,5.106853604038692,0.7054274198701113
-48,67,5.054595980044128,0.6775724340114008
-48,68,4.576089939493923,0.6322262881980025
-48,69,4.666976131143096,0.623174246626286
-48,70,4.639546703073537,0.7068581050681068
-48,71,4.281151720028214,0.634431213398402
-48,72,4.281151720028214,0.634431213398402
-48,73,4.110951859557927,0.6502892248679076
-48,74,4.007042033008194,0.6617618286190216
-48,75,4.064638973261941,0.6693183633992287
-48,76,4.225598449709231,0.5876196607079024
-48,77,4.450572031039706,0.5612991418169634
-48,78,4.5726049690279895,0.4937782510147218
-48,79,4.649908201867065,0.42666748622220846
-48,80,4.612284019268763,0.4720000555427448
-48,81,4.53632299503303,0.4909576923801016
-48,82,4.568897134136472,0.4535448837098065
-48,83,4.657944462191212,0.3979827484393268
-48,84,4.694836710195393,0.4210493808303474
-48,85,4.748341551024358,0.4872190539548184
-48,86,4.755769922703624,0.5764473628047504
-48,87,4.755246384026017,0.7079633095217179
-48,88,4.7836169756670985,0.7425990765215584
-48,89,4.8338168686020495,0.7367899605241996
-48,90,4.885572381792967,0.7842316348262538
-48,91,4.957171414104392,0.8797817222517919
-48,92,4.956420521219052,0.8347176116590013
-48,93,4.8775668656517,0.7904432836627987
-48,94,4.8245706490313935,0.8041235965685263
-48,95,4.796111247004927,0.7610143767871843
-48,96,4.751214335747548,0.6843064225320254
-48,97,4.7792663166337555,0.6423582929053899
-48,98,4.78714408102007,0.6410032383157105
-48,99,4.7755623577674,0.636523441988806
-48,100,4.755066078566492,0.6812817577245843
-48,101,4.75650287027432,0.7542250360260675
-48,102,4.757160194759065,0.7536338567413221
-48,103,4.770723152662678,0.7303746959844426
-48,104,4.758221370430157,0.7126622070763857
-48,105,4.710293196493755,0.6684081724421096
-48,106,4.6539152710392555,0.6661810646647516
-48,107,4.5915662746117345,0.6726816431203024
-48,108,4.588008381328628,0.6905422387854574
-48,109,4.612942654476392,0.7002382081370826
-48,110,4.648904767063466,0.6781664262854457
-48,111,4.691451676692096,0.6930271745582638
-48,112,4.760014401479125,0.7198063053102441
-48,113,4.826540439026367,0.7788858458002896
-48,114,4.858040828742551,0.8468351817985752
-48,115,4.862601974266459,0.9366351934715571
-48,116,4.871413352311717,1.024923269671384
-48,117,4.902459435837738,1.0028533998486115
-48,118,4.891388060515034,0.8864457466760371
-48,119,4.79898130033867,0.8518255851071885
-48,120,4.7427745918354285,0.8610091587051824
-48,121,4.754509576091683,0.9146247627217448
-48,122,4.7682991777681565,0.9593948663391492
-48,123,4.712169658787223,0.9561928061485224
-48,124,4.616375440343097,0.9606918717894256
-48,125,4.565622844365331,0.9561497883376893
-48,126,4.582996722696366,0.9627813719070195
-48,127,4.613829214348119,0.9548791771909136
-48,128,4.633612201270971,0.9470239092134776
-48,129,4.62557328834562,0.9472130951571278
-48,130,4.580173147913609,0.9496028078159
-48,131,4.601309128291632,0.9582714795836198
-48,132,4.603853072600169,0.9341781455548019
-48,133,4.581202672136349,0.9168302198353325
-48,134,4.598628471177254,0.9007168953121909
-48,135,4.6148718786739416,0.9056065568496077
-48,136,4.551947447933436,0.8986098166847227
-48,137,4.457172556923806,0.8628974505560446
-48,138,4.414909676174732,0.8424493591791095
-48,139,4.396537684321739,0.8453840823662943
-48,140,4.344598617790203,0.8302599061554589
-48,141,4.288910930941522,0.848568682470196
-48,142,4.254894557710832,0.8233215899368531
-48,143,4.209357101705914,0.7789733106578942
-48,144,4.062562299626453,0.7697416200755741
-48,145,4.050848674583029,0.7393975299140395
-48,146,3.9906685636356873,0.6902124977151097
-48,147,3.9599332529113456,0.6559354390874715
-48,148,4.011848057693897,0.6974452624176836
-48,149,3.96716726166648,0.6906494450320175
-48,150,3.9084814717863896,0.6466966672994121
-48,151,3.8457730851241982,0.588083558086463
-48,152,3.808741046824576,0.5897471218378222
-48,153,3.7752855111835646,0.6242409661882208
-48,154,3.759541485719773,0.6028795505934731
-48,155,3.7890250475733778,0.5919815963356276
-48,156,3.8519652039790175,0.630079709050821
-48,157,3.903780432983945,0.6357023262418635
-48,158,3.9266288997937218,0.6255003467852306
-48,159,3.8858090874834654,0.6088569121751095
-48,160,3.886990673841949,0.5880657496046995
-48,161,3.8564741423400175,0.5666996535263698
-48,162,3.7395475576451265,0.5552159781143785
-48,163,3.5436893287989726,0.5180629869197725
-48,164,3.416049827415099,0.5259448572018632
-48,165,3.4361184197851995,0.4642415687896764
-48,166,3.457346154076109,0.40217845145543063
-48,167,3.457346154076109,0.40217845145543063
-48,168,3.457346154076109,0.40217845145543063
-48,169,3.457346154076109,0.40217845145543063
-48,170,3.915882026637549,0.447285732188373
-48,171,3.968027463943448,0.41789701255915446
-48,172,3.968027463943448,0.41789701255915446
-48,173,3.968027463943448,0.41789701255915446
-48,174,3.9868215432884977,0.38361938850976846
-48,175,3.9543944520207592,0.35133988236142694
-48,176,4.172672969840392,0.5561727125594432
-48,177,4.107960149584153,0.480599657894388
-48,178,4.113352874712285,0.4892615487368854
-48,179,4.089842641664485,0.45661100328684046
-47,-180,3.973882741149703,0.37373281974446915
-47,-179,3.891455237404716,0.39232527704439585
-47,-178,3.793739878530989,0.39662892010160944
-47,-177,3.661155382631183,0.426650328685949
-47,-176,3.6043439581034473,0.42654260049586
-47,-175,3.640794740642712,0.36880164001325194
-47,-174,3.6006542514829096,0.31992666394045755
-47,-173,3.578688157084068,0.37918922899534974
-47,-172,3.6081965657799135,0.3616305233300188
-47,-171,3.6312968399965753,0.3900321013754901
-47,-170,3.5814671956056188,0.40089568083001786
-47,-169,3.5518693753950537,0.41908213922797416
-47,-168,3.6226623790391006,0.431411202620387
-47,-167,3.728296996933448,0.4401751758963263
-47,-166,3.7903909470504726,0.46720141179396
-47,-165,3.8332195309714874,0.5064424838183292
-47,-164,3.9315932413423686,0.5156131335692226
-47,-163,4.066349943384173,0.5154630341813669
-47,-162,4.192184055728134,0.5630233465003133
-47,-161,4.288367996288962,0.6059665050964365
-47,-160,4.340871010419596,0.5657866173833295
-47,-159,4.384641520476482,0.5479971518040121
-47,-158,4.416104635040405,0.5486303242227697
-47,-157,4.479725021526089,0.5311479427214574
-47,-156,4.544962028900434,0.5179667352078845
-47,-155,4.62345261838021,0.5628131076947083
-47,-154,4.669664974197742,0.6077030848294627
-47,-153,4.723797403225237,0.5743562907005642
-47,-152,4.748641227251379,0.5898672664826579
-47,-151,4.724175350340162,0.6078025519288156
-47,-150,4.731870441421886,0.6163910756775934
-47,-149,4.727898198817501,0.6157023847529433
-47,-148,4.715182179002701,0.6061059483310689
-47,-147,4.6856274133055695,0.5594610848536299
-47,-146,4.69753752652209,0.5367764488760717
-47,-145,4.729936841059774,0.5710100451550485
-47,-144,4.790754121389421,0.6009773680800324
-47,-143,4.890220287333046,0.6057373082136208
-47,-142,4.913202694475098,0.6141311869559323
-47,-141,4.919688880311095,0.5937528821563061
-47,-140,4.866944979409441,0.5925016585275367
-47,-139,4.831738022560637,0.5920915816770881
-47,-138,4.854262285182127,0.5881196437998091
-47,-137,4.897967042015281,0.5741184028844145
-47,-136,4.904029012916909,0.5480742514022992
-47,-135,4.878491036966828,0.5705271700546385
